ds,Weekly_Sales,yhat,dept
2012-04-06,204528.2799999999,188085.9118954508,12
2012-04-13,188374.5299999999,195476.80975988397,12
2012-04-20,204771.18999999997,198210.33044253648,12
2012-04-27,199666.57000000004,195976.48387022835,12
2012-05-04,207205.46,195989.19449240513,12
2012-05-11,204447.03999999995,196985.88941137612,12
2012-05-18,198176.61999999997,200735.8919231041,12
2012-05-25,217881.86000000002,214845.90225781052,12
2012-06-01,219054.75999999998,229722.9929060029,12
2012-06-08,219133.74,226808.068725125,12
2012-06-15,216327.15999999997,213393.98446084745,12
2012-06-22,206782.71000000005,211832.52571844525,12
2012-06-29,216349.74,220770.6099361889,12
2012-07-06,224329.58000000002,222581.37663924266,12
2012-07-13,215321.53,216005.29415511157,12
2012-07-20,213270.8399999999,212864.4651895801,12
2012-07-27,206507.47000000006,216533.65104268366,12
2012-08-03,209672.94000000006,220470.1660453178,12
2012-08-10,205041.02999999997,217673.57723750314,12
2012-08-17,199565.08000000002,208598.0021038016,12
2012-08-24,204415.82,203563.2352977574,12
2012-08-31,194846.21000000002,208335.11115467208,12
2012-09-07,200824.33000000005,211516.17454175893,12
2012-09-14,181029.54,202863.30624532982,12
2012-09-21,184364.24,192249.49276056275,12
2012-09-28,183355.56000000003,192056.5268083803,12
2012-10-05,184714.34,197849.31582862264,12
2012-10-12,176045.3699999999,200301.82276301028,12
2012-10-19,179565.90999999997,197205.45678521757,12
2012-10-26,183051.8,189093.38257080998,12
2012-01-06,261434.57999999993,224194.99517419023,98
2012-01-13,249866.22999999998,246011.3705935722,98
2012-01-20,257227.8,262539.3900036769,98
2012-01-27,244769.53999999998,228840.6894333492,98
2012-02-03,277405.80000000005,279002.1381285614,98
2012-02-10,325694.87,325372.01806112134,98
2012-02-17,343995.85999999987,362204.37030750094,98
2012-02-24,252344.14,247873.193604174,98
2012-03-02,254411.44999999995,277028.3795669222,98
2012-03-09,272980.22000000003,273180.1870069505,98
2012-03-16,270546.26,265349.11492914666,98
2012-03-23,251499.74999999994,275457.9214368765,98
2012-03-30,252533.58,272278.1786400435,98
2012-04-06,313747.7599999999,304741.77118066174,98
2012-04-13,289870.68000000005,269470.4384313144,98
2012-04-20,244833.58000000002,294659.37585180363,98
2012-04-27,243764.72,271075.8046458596,98
2012-05-04,255839.98999999993,271176.77810193924,98
2012-05-11,287423.2899999999,310894.59221493354,98
2012-05-18,290285.5199999999,270979.27588133625,98
2012-05-25,268845.9,274873.65798807144,98
2012-06-01,273233.23999999993,284973.5071122436,98
2012-06-08,262472.84,266910.8018213055,98
2012-06-15,262920.8900000001,272744.6687113342,98
2012-06-22,271028.22000000003,281602.002996903,98
2012-06-29,243935.76999999993,269991.2669222869,98
2012-07-06,299797.01,298058.20864927844,98
2012-07-13,247845.25,270120.3837467664,98
2012-07-20,245986.62,257844.11329399995,98
2012-07-27,240299.22000000006,251080.5888755267,98
2012-08-03,245201.52000000002,261191.6453039458,98
2012-08-10,252883.74000000002,271966.14399913856,98
2012-08-17,254433.47,259651.68561175241,98
2012-08-24,242758.68000000002,259653.9778549354,98
2012-08-31,239698.29999999996,248461.57467250363,98
2012-09-07,256987.9,271443.19087598164,98
2012-09-14,258505.47999999995,271114.1675257351,98
2012-09-21,262714.9399999999,263300.2224809724,98
2012-09-28,263367.22000000003,253705.04379566573,98
2012-10-05,282528.56999999995,281035.84720366006,98
2012-10-12,293843.9300000001,284254.51380028966,98
2012-10-19,292415.18999999994,293375.5808411183,98
2012-10-26,302469.28,311491.7686742122,98
2012-01-06,143616.12999999998,102636.50823845854,44
2012-01-13,152598.75,132788.06283119138,44
2012-01-20,155638.02999999997,170692.62054545622,44
2012-01-27,161163.95000000004,155984.21090793167,44
2012-02-03,182078.78,163534.36347892464,44
2012-02-10,200435.09999999998,195737.63483447797,44
2012-02-17,192685.69,186729.27262344136,44
2012-02-24,169040.25,160456.13049205462,44
2012-03-02,169984.62999999995,167063.60737330263,44
2012-03-09,168182.90000000002,175298.00301784306,44
2012-03-16,162583.32999999996,161872.4835255171,44
2012-03-23,150872.29,161498.45792144458,44
2012-03-30,156559.07999999996,175099.62595833908,44
2012-04-06,171898.2,171171.2071502469,44
2012-04-13,146811.49,161801.57737397464,44
2012-04-20,144893.77000000005,167955.92936673228,44
2012-04-27,151760.56,173932.151074627,44
2012-05-04,172843.5,173656.7124941423,44
2012-05-11,187543.88000000006,177289.0514438597,44
2012-05-18,177225.90000000002,171898.62091955426,44
2012-05-25,165029.15999999995,153786.95493361077,44
2012-06-01,159316.57,151836.2246115909,44
2012-06-08,174628.9400000001,168858.12017831032,44
2012-06-15,172668.16999999998,175157.47464377704,44
2012-06-22,161787.56,169478.74563707862,44
2012-06-29,161557.41000000006,168162.48210502104,44
2012-07-06,161999.20000000004,164700.09899121194,44
2012-07-13,164210.52,157670.59556209084,44
2012-07-20,169747.05,161070.33920351032,44
2012-07-27,163007.86999999994,167270.36980639573,44
2012-08-03,164591.68000000005,163976.7864645451,44
2012-08-10,169281.59,163865.2213605562,44
2012-08-17,171317.1399999999,168979.44063861843,44
2012-08-24,170678.56,165045.58483696534,44
2012-08-31,164999.67,163847.87267336238,44
2012-09-07,171713.92999999993,176908.57599467965,44
2012-09-14,175944.13999999996,181933.2657875882,44
2012-09-21,187814.50000000006,177845.66447135585,44
2012-09-28,194267.44000000006,191249.10029364136,44
2012-10-05,200983.43,205303.04441413857,44
2012-10-12,198027.19000000003,196472.1007972894,44
2012-10-19,209322.9,201870.287611514,44
2012-10-26,231095.03,228999.3293961012,44
2012-01-06,232140.63000000003,198708.2787129302,42
2012-01-13,215028.69000000003,200364.04684894154,42
2012-01-20,214246.57000000004,205625.27850313243,42
2012-01-27,205461.47000000006,206782.62981668673,42
2012-02-03,237701.89999999997,207519.97494056457,42
2012-02-10,230767.03,216011.65365098123,42
2012-02-17,224814.83000000002,227570.21184021508,42
2012-02-24,249013.15000000005,232513.60569044756,42
2012-03-02,239569.27000000014,235529.870096223,42
2012-03-09,254138.10000000003,244818.7061774468,42
2012-03-16,262981.3499999999,252165.65219877218,42
2012-03-23,257354.48000000007,248695.03854094457,42
2012-03-30,245701.84999999998,244968.63989083745,42
2012-04-06,265394.74,250496.9879846056,42
2012-04-13,244568.81999999995,254198.42987574212,42
2012-04-20,246248.66,247776.68978437842,42
2012-04-27,243369.40999999997,242808.6926345411,42
2012-05-04,250597.45999999996,246278.50732752666,42
2012-05-11,244281.1099999999,247836.33489927975,42
2012-05-18,242495.27999999994,243926.69378818775,42
2012-05-25,251829.04,244826.41336103887,42
2012-06-01,239224.10999999993,251312.18366830345,42
2012-06-08,261595.85999999996,253016.1071290114,42
2012-06-15,248306.33000000005,250762.82881105592,42
2012-06-22,245812.65000000005,254571.32568718653,42
2012-06-29,252780.64999999997,262486.4176543181,42
2012-07-06,256791.62999999992,263444.0514264612,42
2012-07-13,248793.99,257098.36749561568,42
2012-07-20,245987.76000000004,254031.09056122453,42
2012-07-27,238537.9600000001,259122.0329563307,42
2012-08-03,240692.61000000007,265491.7674072463,42
2012-08-10,248362.68999999997,264672.283397851,42
2012-08-17,243090.54000000004,257794.74573986366,42
2012-08-24,240219.05,253970.59156405073,42
2012-08-31,243717.87000000002,257603.86157264415,42
2012-09-07,244179.3200000001,262253.8400556086,42
2012-09-14,239051.95,260669.60886657127,42
2012-09-21,236680.41,255613.45180848555,42
2012-09-28,232932.24000000008,255454.7113912471,42
2012-10-05,247157.66000000003,262341.992058231,42
2012-10-12,241416.50999999998,269249.2269606728,42
2012-10-19,242078.36000000004,268867.91588918795,42
2012-10-26,241456.59999999995,263434.8483903641,42
2012-01-06,267469.6600000001,248646.23534719253,49
2012-01-13,259014.5,249989.90435286204,49
2012-01-20,266355.73000000004,262792.8071320388,49
2012-01-27,245499.77000000002,268390.215095967,49
2012-02-03,271043.10000000003,264869.4106570996,49
2012-02-10,301971.93,284609.600296059,49
2012-02-17,300279.5399999999,321119.83276541246,49
2012-02-24,303461.79,331320.60410461883,49
2012-03-02,312912.5299999999,316617.7956346889,49
2012-03-09,312412.3,311130.90096750844,49
2012-03-16,303806.25999999995,313322.68469271465,49
2012-03-23,289316.91,304345.48013932636,49
2012-03-30,255996.78000000012,291040.03244119737,49
2012-04-06,273252.26999999996,281747.11364505,49
2012-04-13,250286.28000000006,269395.20515789767,49
2012-04-20,268876.51000000007,257332.868298073,49
2012-04-27,256553.31000000006,256371.66304244695,49
2012-05-04,258848.4700000001,262145.34863919485,49
2012-05-11,257161.5300000001,265015.35341466137,49
2012-05-18,237764.46000000002,261592.97598081036,49
2012-05-25,253651.01000000004,250602.63752045867,49
2012-06-01,214261.63999999998,241996.13876613427,49
2012-06-08,258256.50000000003,251255.10393682998,49
2012-06-15,237279.83999999997,267182.1056845287,49
2012-06-22,250325.02000000005,264202.14612150483,49
2012-06-29,248035.24,249403.50370514544,49
2012-07-06,232580.27000000005,248487.5673652705,49
2012-07-13,262242.92000000004,259257.43824464644,49
2012-07-20,249191.53,265385.60335626476,49
2012-07-27,250333.03999999998,268611.7945679251,49
2012-08-03,266072.7,275613.35513479164,49
2012-08-10,279214.42,284940.9855049421,49
2012-08-17,287113.48999999993,293621.8780604153,49
2012-08-24,302315.5599999999,291082.02725064143,49
2012-08-31,254101.72999999998,269495.122899839,49
2012-09-07,221401.94000000003,250588.17992184137,49
2012-09-14,254813.64,255373.00637650234,49
2012-09-21,247895.74,261405.2473419054,49
2012-09-28,235964.63999999998,248790.56679084856,49
2012-10-05,233484.26999999996,242817.4667149245,49
2012-10-12,269713.27,253604.3513300575,49
2012-10-19,278075.17,250202.01387006257,49
2012-10-26,253144.14,235206.55474642536,49
2012-01-06,187551.56999999998,150702.0037342458,29
2012-01-13,169528.02999999997,202620.8825921658,29
2012-01-20,176386.06999999998,152880.2512368043,29
2012-01-27,160135.06999999998,187125.34375373658,29
2012-02-03,208472.07,202305.03853916161,29
2012-02-10,253691.61999999997,249591.7990615298,29
2012-02-17,261199.33999999997,258339.33172158533,29
2012-02-24,223697.42,223331.29067423777,29
2012-03-02,209550.54,184806.95315482272,29
2012-03-09,193101.19999999998,203551.65181085377,29
2012-03-16,196104.36000000002,173462.1955477018,29
2012-03-23,185187.23,192526.3813852056,29
2012-03-30,178826.85,163536.67029451768,29
2012-04-06,203403.68999999997,201096.12437555485,29
2012-04-13,181394.53,168127.7930970242,29
2012-04-20,185139.34,193206.538867669,29
2012-04-27,183762.17,174293.50023985357,29
2012-05-04,196244.02999999997,219603.92011887868,29
2012-05-11,204821.77000000002,213123.89977874627,29
2012-05-18,206651.96000000005,189924.10163735825,29
2012-05-25,183709.59999999998,177912.15618171965,29
2012-06-01,188606.27,200373.85043188327,29
2012-06-08,195746.12,191978.82389500612,29
2012-06-15,183726.57,195679.09027722315,29
2012-06-22,193733.57,191163.69223427406,29
2012-06-29,203079.58,207878.56223048517,29
2012-07-06,213784.63,206246.00317328583,29
2012-07-13,207740.13999999998,208432.34008971066,29
2012-07-20,212485.85999999996,208164.20094059652,29
2012-07-27,201608.28000000003,201323.26160509622,29
2012-08-03,213973.70000000004,220556.74604500394,29
2012-08-10,211719.74,222463.78054826686,29
2012-08-17,211114.99,209129.99363554924,29
2012-08-24,212650.27,219472.3927453298,29
2012-08-31,203905.4,188717.15359033635,29
2012-09-07,194055.34000000003,191491.16598342682,29
2012-09-14,177208.05,181045.68094781303,29
2012-09-21,179581.76000000004,174342.2719067964,29
2012-09-28,178975.82999999996,173027.4381192117,29
2012-10-05,194323.45999999993,189032.4575372497,29
2012-10-12,195374.6,194777.7966519381,29
2012-10-19,191134.87999999995,186154.22214146933,29
2012-10-26,201800.23999999996,215016.06939099877,29
2012-01-06,185622.68000000005,133904.9399610275,21
2012-01-13,176195.79,152726.82452826767,21
2012-01-20,179754.11999999997,195609.38167502292,21
2012-01-27,166954.77000000002,180233.8749229288,21
2012-02-03,194809.3,179568.1366383777,21
2012-02-10,209669.53999999995,211946.91304543594,21
2012-02-17,220269.71000000005,213191.4663997241,21
2012-02-24,212310.06000000006,196854.02175189968,21
2012-03-02,226995.97999999998,207113.86285803144,21
2012-03-09,237643.16000000006,211122.91641944373,21
2012-03-16,225989.47,191223.84715870433,21
2012-03-23,216928.28000000003,194254.6142794968,21
2012-03-30,240477.88,218600.5127600036,21
2012-04-06,286177.84,214700.47680925514,21
2012-04-13,229875.49000000008,193939.2468881121,21
2012-04-20,197077.74999999997,196236.09008168787,21
2012-04-27,195294.38999999996,207511.57724001392,21
2012-05-04,201308.15,203949.63465173217,21
2012-05-11,198706.63999999998,195019.06081956968,21
2012-05-18,188362.84000000005,186565.0787154693,21
2012-05-25,185943.32000000004,179944.1189016529,21
2012-06-01,189693.98000000004,187971.30472596898,21
2012-06-08,206181.03000000003,201831.537284345,21
2012-06-15,205794.8,200838.25242664077,21
2012-06-22,199200.08000000002,200082.52395526777,21
2012-06-29,199050.72000000006,214697.9824361637,21
2012-07-06,219095.52000000002,218982.67958819505,21
2012-07-13,207582.60000000003,204382.1554462368,21
2012-07-20,200495.51000000007,200618.49181301918,21
2012-07-27,198625.11999999997,208462.4281524254,21
2012-08-03,208589.0,203985.21953577345,21
2012-08-10,209187.50000000003,196794.07388284965,21
2012-08-17,203831.05000000002,201453.6654821366,21
2012-08-24,205537.79000000004,203573.59687610366,21
2012-08-31,208402.33,201457.9062126607,21
2012-09-07,212511.73999999993,204520.71950849966,21
2012-09-14,196583.91999999995,196527.69872017138,21
2012-09-21,189050.06,178345.38620883113,21
2012-09-28,191452.8,183717.56898785513,21
2012-10-05,205023.00999999995,201630.3504238702,21
2012-10-12,200160.78,192820.33403480056,21
2012-10-19,191612.72999999992,181380.3191193584,21
2012-10-26,194038.00999999995,198021.7271795469,21
2012-01-06,197473.16,175007.20173843985,71
2012-01-13,180626.80999999997,172685.63662964338,71
2012-01-20,184696.22,186991.247589569,71
2012-01-27,167180.60000000003,194013.13157502908,71
2012-02-03,236021.14000000004,244956.95619524666,71
2012-02-10,314375.29,303757.3625371558,71
2012-02-17,288145.3499999999,298858.9703018351,71
2012-02-24,299990.93000000005,267632.1629722679,71
2012-03-02,276653.69,261922.52841072076,71
2012-03-09,248088.76999999996,249744.05512214743,71
2012-03-16,228675.83,218157.07343454496,71
2012-03-23,202719.05,206696.81596969272,71
2012-03-30,186863.04999999996,210586.18082840974,71
2012-04-06,207233.38,199159.05748223516,71
2012-04-13,184137.74999999997,187372.84591983064,71
2012-04-20,183173.33,188451.71571689416,71
2012-04-27,167698.95999999996,183678.35781659928,71
2012-05-04,193073.08,176967.64551257927,71
2012-05-11,180439.09,181810.21699300295,71
2012-05-18,172064.22,180800.0371971869,71
2012-05-25,183986.97000000006,172764.76804760905,71
2012-06-01,192185.30000000002,183150.8092130829,71
2012-06-08,207892.75999999998,199001.21251932008,71
2012-06-15,181876.92,193803.28496962544,71
2012-06-22,191365.68000000002,189733.6386804302,71
2012-06-29,189640.05000000002,203563.94838185038,71
2012-07-06,214849.74000000008,208207.5853795346,71
2012-07-13,193068.58,203123.40531085987,71
2012-07-20,212039.0,215312.2659975164,71
2012-07-27,201884.38000000006,229872.72074169447,71
2012-08-03,228157.95999999996,227889.2345202705,71
2012-08-10,225714.78,235451.1215955753,71
2012-08-17,236182.50000000006,256214.86315382068,71
2012-08-24,248159.09999999998,257147.11652477298,71
2012-08-31,228375.61000000002,244564.7414843532,71
2012-09-07,224661.81999999998,237050.71661980724,71
2012-09-14,183337.87,211696.9665588891,71
2012-09-21,182751.01000000004,177257.58396512637,71
2012-09-28,168190.33,182433.0771916432,71
2012-10-05,185351.24999999997,202527.24108684075,71
2012-10-12,173614.77000000002,183514.0386822283,71
2012-10-19,173194.64000000007,166241.90773247625,71
2012-10-26,165450.83999999997,186998.4689948405,71
2012-01-06,68410.40000000002,58984.67255161075,27
2012-01-13,63403.72999999998,74630.72436476841,27
2012-01-20,63909.799999999996,60884.38999564524,27
2012-01-27,57693.899999999994,65124.6913236139,27
2012-02-03,66684.68,68959.37935802747,27
2012-02-10,78186.93999999999,81041.56515598808,27
2012-02-17,77847.54,74029.13169316389,27
2012-02-24,71841.55,72575.02889672398,27
2012-03-02,67295.29999999999,62855.516204471794,27
2012-03-09,66201.47999999998,67039.0103678773,27
2012-03-16,65919.11,58504.45512987516,27
2012-03-23,61336.779999999984,59282.719542300765,27
2012-03-30,56016.55999999999,51264.26539686233,27
2012-04-06,59748.23000000001,57999.05432452547,27
2012-04-13,53710.44,50313.33018745116,27
2012-04-20,53124.94999999999,55507.91545026623,27
2012-04-27,49368.76999999999,47711.07651171913,27
2012-05-04,50522.32999999999,53238.778605412735,27
2012-05-11,48653.399999999994,50196.91181417469,27
2012-05-18,47437.08,52285.34025430098,27
2012-05-25,48678.270000000026,47626.803128151805,27
2012-06-01,46374.44999999999,49232.18875372652,27
2012-06-08,48453.6,46159.35721534619,27
2012-06-15,45790.19,48473.47118274958,27
2012-06-22,45776.51999999998,43512.884170774254,27
2012-06-29,44315.51,45860.09411592892,27
2012-07-06,44711.079999999994,43707.17230353849,27
2012-07-13,43847.189999999995,44607.70746149249,27
2012-07-20,47929.12999999999,43116.22522025641,27
2012-07-27,46653.649999999994,43992.45800812305,27
2012-08-03,49188.03000000001,51502.21919581343,27
2012-08-10,52758.30000000002,55590.809625860886,27
2012-08-17,59917.110000000015,57212.99970149147,27
2012-08-24,65433.14999999999,66922.02517063168,27
2012-08-31,62173.219999999994,55806.35180496283,27
2012-09-07,55914.59,53537.32108247242,27
2012-09-14,50010.33,50295.19529516522,27
2012-09-21,53737.299999999996,51610.117565602755,27
2012-09-28,55998.21000000001,50880.576173227775,27
2012-10-05,64211.22,60724.62176431199,27
2012-10-12,72390.11,65141.24223927512,27
2012-10-19,74369.67000000001,64787.01750729373,27
2012-10-26,78921.56999999999,74764.74376638362,27
2012-01-06,571889.5600000003,459341.0919752861,9
2012-01-13,494902.5399999999,562656.5883003299,9
2012-01-20,500840.63000000006,456358.4512061699,9
2012-01-27,460811.58999999997,520966.67335758195,9
2012-02-03,540468.66,506887.0640210849,9
2012-02-10,584427.8800000001,582352.3217379772,9
2012-02-17,614811.0299999999,587397.8629874312,9
2012-02-24,666850.6799999997,643881.7807951223,9
2012-03-02,671954.5400000004,634952.8045039404,9
2012-03-09,737779.8299999998,709937.323434148,9
2012-03-16,908167.0000000001,804760.2861191866,9
2012-03-23,869638.65,829487.1255954057,9
2012-03-30,913677.97,813012.4837758357,9
2012-04-06,1117800.8599999999,931017.8056189456,9
2012-04-13,1057268.3099999998,930458.9975214772,9
2012-04-20,975863.2600000004,1027152.2664086868,9
2012-04-27,968794.5199999999,887274.7098769846,9
2012-05-04,984888.12,928618.391426873,9
2012-05-11,930740.6000000001,880303.3713297959,9
2012-05-18,994986.9899999999,937545.1880270753,9
2012-05-25,1246777.22,1112832.8340670068,9
2012-06-01,1233587.1000000006,1311715.362587777,9
2012-06-08,1152739.7000000004,1168627.7753452822,9
2012-06-15,1213925.5199999998,1192297.813321398,9
2012-06-22,1264978.7200000002,1268486.7714598402,9
2012-06-29,1180004.1099999999,1346103.469610772,9
2012-07-06,1400764.2000000004,1382252.5977757466,9
2012-07-13,1062447.4000000001,1197106.6829878313,9
2012-07-20,1071055.1599999997,1115252.5307714925,9
2012-07-27,1034149.59,1089252.1828261232,9
2012-08-03,1014341.0700000001,1068386.76812413,9
2012-08-10,961358.8200000001,1048103.0375159073,9
2012-08-17,982755.4899999999,1006062.0121349117,9
2012-08-24,999145.7999999997,1027940.2091383587,9
2012-08-31,1191803.7599999998,1177430.0838485467,9
2012-09-07,1155035.5699999996,1212662.1414239875,9
2012-09-14,949315.9400000001,984431.2798798718,9
2012-09-21,941106.6899999998,918910.4097276817,9
2012-09-28,949123.35,933620.1917842283,9
2012-10-05,962195.5900000002,910829.590274984,9
2012-10-12,862371.46,851415.1923526244,9
2012-10-19,950798.7500000001,934008.9331107924,9
2012-10-26,836914.38,825216.569297524,9
2012-01-06,28551.21,27308.040130586553,50
2012-01-13,28961.85,28272.31760509825,50
2012-01-20,30536.8,29131.96182152511,50
2012-01-27,29423.5,29105.784651215465,50
2012-02-03,30388.5,29351.714890468702,50
2012-02-10,33242.0,31810.960967911982,50
2012-02-17,31634.4,34567.87263765847,50
2012-02-24,33916.7,34820.598767266856,50
2012-03-02,37535.0,33976.382577165925,50
2012-03-09,31700.0,34228.39652397296,50
2012-03-16,31581.2,34556.63286653401,50
2012-03-23,35849.35,33932.09514341033,50
2012-03-30,29562.5,33364.61278616891,50
2012-04-06,34492.34,33054.00403243818,50
2012-04-13,27251.5,31858.004470839296,50
2012-04-20,26844.0,29596.013287705613,50
2012-04-27,27518.22,27585.45812239855,50
2012-05-04,29336.9,27631.756927462906,50
2012-05-11,29698.5,29759.93893461161,50
2012-05-18,26143.58,30553.379446049326,50
2012-05-25,30519.0,27737.960630952304,50
2012-06-01,24879.0,25380.6245877011,50
2012-06-08,31137.0,27725.540619574895,50
2012-06-15,27106.1,31078.005321059576,50
2012-06-22,30432.48,30362.704153335108,50
2012-06-29,29542.0,28200.79285762556,50
2012-07-06,24684.0,28758.848424460255,50
2012-07-13,28327.94,30098.808349760886,50
2012-07-20,32265.35,29902.354599458467,50
2012-07-27,30716.72,30225.19946794763,50
2012-08-03,32131.2,32080.724860536313,50
2012-08-10,32607.85,33545.82256611789,50
2012-08-17,34953.5,33986.37257764524,50
2012-08-24,34880.0,33481.86634129916,50
2012-08-31,30642.0,31198.228748358175,50
2012-09-07,25057.0,28647.383345011596,50
2012-09-14,30153.0,28655.3805207458,50
2012-09-21,28584.5,29942.515053644343,50
2012-09-28,27278.2,29720.86782184824,50
2012-10-05,23726.48,29129.424499808396,50
2012-10-12,31222.0,29545.459026075558,50
2012-10-19,29062.5,29295.554846504183,50
2012-10-26,27430.98,28506.779167655623,50
2012-01-06,2274279.86,2009425.1128195168,90
2012-01-13,2191304.4899999998,2195136.660259199,90
2012-01-20,2179965.35,2248848.3327898774,90
2012-01-27,2037988.17,2158475.47770508,90
2012-02-03,2229493.39,2260291.7590787797,90
2012-02-10,2261271.45,2370275.7130550966,90
2012-02-17,2139259.1700000004,2223097.431779382,90
2012-02-24,2104007.96,2111439.6700161654,90
2012-03-02,2139224.420000001,2231862.332410357,90
2012-03-09,2210386.5199999996,2276862.197556103,90
2012-03-16,2132665.96,2142576.9590404304,90
2012-03-23,1984775.48,2104807.6555413394,90
2012-03-30,1977207.2699999998,2196732.267820477,90
2012-04-06,2354364.0700000003,2222280.5417246097,90
2012-04-13,2055286.54,2185269.7568373545,90
2012-04-20,2000077.6400000004,2162591.9781324165,90
2012-04-27,1955272.8499999999,2132724.782385453,90
2012-05-04,2087873.6199999999,2133975.037341241,90
2012-05-11,2071036.4099999997,2179545.081829856,90
2012-05-18,1982509.0000000005,2150279.0754641206,90
2012-05-25,1989612.8399999996,2080359.1022681978,90
2012-06-01,1966080.9800000002,2144400.2033989914,90
2012-06-08,2132808.8600000003,2250131.0258496846,90
2012-06-15,2052788.1100000006,2195955.3246943653,90
2012-06-22,1947787.1699999995,2110369.438863604,90
2012-06-29,1937763.7899999998,2179083.483476747,90
2012-07-06,2146743.58,2261269.825738835,90
2012-07-13,2021624.01,2210146.672630547,90
2012-07-20,1990484.1600000004,2141030.4377426854,90
2012-07-27,1920995.8900000006,2157511.9042129274,90
2012-08-03,2079494.0199999998,2221801.849719052,90
2012-08-10,2084453.82,2282383.3474638374,90
2012-08-17,2070743.5299999998,2276535.9685238483,90
2012-08-24,2004187.82,2216635.180409277,90
2012-08-31,2025645.2199999995,2261638.676167149,90
2012-09-07,2245065.54,2391395.389901216,90
2012-09-14,2078970.3199999994,2343283.1665348196,90
2012-09-21,2044356.5599999994,2163735.05108969,90
2012-09-28,1996082.2899999998,2195041.4046495315,90
2012-10-05,2224497.6299999994,2371332.0485869683,90
2012-10-12,2190112.400000001,2347959.2337105623,90
2012-10-19,2106716.250000001,2219968.115893298,90
2012-10-26,2090093.94,2255694.2713760957,90
2012-01-06,743335.7900000002,650037.6975217392,23
2012-01-13,686417.1199999999,614604.2735028057,23
2012-01-20,696422.4400000001,879382.4659434824,23
2012-01-27,656500.8999999999,480279.82508561213,23
2012-02-03,759030.6200000002,907172.6140235818,23
2012-02-10,928175.8099999997,888830.7327700501,23
2012-02-17,938319.53,872732.5047320921,23
2012-02-24,863559.7600000002,832673.407831355,23
2012-03-02,877440.0200000001,857666.2899396076,23
2012-03-09,910822.18,795845.4565827544,23
2012-03-16,924889.1299999999,860007.5286289474,23
2012-03-23,958183.6100000001,840991.168544336,23
2012-03-30,905835.4000000003,793446.8629966943,23
2012-04-06,1003450.39,874333.0229142278,23
2012-04-13,905749.7299999999,880744.9318887489,23
2012-04-20,922161.3999999998,837194.6401275138,23
2012-04-27,887051.88,891591.9729182061,23
2012-05-04,922660.3400000001,839293.787920878,23
2012-05-11,908361.8099999999,915916.0084064521,23
2012-05-18,915530.3999999994,854754.7307691685,23
2012-05-25,1057210.79,971445.0794624322,23
2012-06-01,1089561.6,1154881.3116907764,23
2012-06-08,1079750.6999999997,1025636.8944911067,23
2012-06-15,1176714.6700000002,1160931.2724414198,23
2012-06-22,1232609.94,1178357.7456028839,23
2012-06-29,1037436.5199999998,1060242.215849899,23
2012-07-06,1105382.9399999995,1006052.4439109027,23
2012-07-13,950734.8899999997,950205.6260990424,23
2012-07-20,959551.1300000002,927724.1163253961,23
2012-07-27,908179.8099999997,876303.6230065334,23
2012-08-03,965807.1900000001,964170.3346565067,23
2012-08-10,979194.05,935674.2996670104,23
2012-08-17,976560.1599999998,963184.4777006181,23
2012-08-24,1022324.1399999999,1033197.2858811402,23
2012-08-31,955052.6999999998,842813.498144222,23
2012-09-07,863295.4400000001,876867.6463694863,23
2012-09-14,791542.7700000001,752314.8262659631,23
2012-09-21,805831.4099999999,848880.5052238812,23
2012-09-28,831759.5599999999,724482.252357202,23
2012-10-05,927223.6500000001,931030.3000256845,23
2012-10-12,1018346.4200000002,917851.9041618536,23
2012-10-19,914180.4300000003,900903.9348158175,23
2012-10-26,974845.6900000001,1018160.2052139123,23
2012-01-06,667421.9400000001,487261.17025322677,82
2012-01-13,588692.35,452348.7828558276,82
2012-01-20,585264.7799999999,748769.0830546824,82
2012-01-27,544280.05,681072.8425390243,82
2012-02-03,602396.34,595006.3292466532,82
2012-02-10,696106.5800000001,757275.3307802072,82
2012-02-17,738703.49,796483.5977472824,82
2012-02-24,658459.4699999997,664379.2815874439,82
2012-03-02,668642.6400000001,676447.8226348391,82
2012-03-09,701724.5599999998,746700.9094036339,82
2012-03-16,704316.9800000003,677844.3655870421,82
2012-03-23,660507.58,642065.7088831665,82
2012-03-30,671001.36,717199.8748508277,82
2012-04-06,807438.7600000001,711763.1609741525,82
2012-04-13,698087.68,650400.0742295904,82
2012-04-20,631839.3700000001,686316.5081091477,82
2012-04-27,620815.26,725295.3999067033,82
2012-05-04,662719.4900000003,687859.3967582141,82
2012-05-11,699920.5200000001,692144.3091033659,82
2012-05-18,722731.7,730200.093739821,82
2012-05-25,715731.9800000001,703478.3520576484,82
2012-06-01,703257.7500000001,698426.3679962377,82
2012-06-08,734362.42,767949.2726958778,82
2012-06-15,729687.48,784558.5396446297,82
2012-06-22,750750.45,752656.5008147572,82
2012-06-29,706547.6899999998,782185.3102703764,82
2012-07-06,761297.2399999999,794337.4443622306,82
2012-07-13,687862.6000000001,724617.7725167694,82
2012-07-20,702779.9400000001,709264.8274181654,82
2012-07-27,672671.5900000001,759804.5868106091,82
2012-08-03,701693.7999999999,738498.9476213858,82
2012-08-10,693759.7999999999,704571.0727220288,82
2012-08-17,706964.9200000002,758865.2494055745,82
2012-08-24,715918.94,781675.783491099,82
2012-08-31,708101.69,729936.6883150561,82
